video_id,lstm_oof_proba,label
6oKdexMqWo0,0.6535369753837585,0.0
lsXgZkXRlRY,0.6390953063964844,0.0
n5WudFj--a4,0.6426948308944702,0.0
HisWQVg5WC4,0.6556740999221802,0.0
qprPJqS9ayY,0.523089587688446,0.0
1ru-fmhDnEc,0.5682756900787354,0.0
otDjaEoNUAc,0.6575873494148254,0.0
VC4Fl0XobnU,0.6496834754943848,0.0
SSxDyyAwFU4,0.6034166812896729,0.0
UJMDVrYaSw8,0.6406110525131226,1.0
Kjzh2fcRkZg,0.640866219997406,0.0
_lKxiPGPHXI,0.558763325214386,0.0
kP0AZlkxySA,0.6469259262084961,0.0
xXZwjvCq4W4,0.46203017234802246,0.0
FO8-wfKt5r8,0.29224348068237305,1.0
C5-bM6LSK9M,0.6513807773590088,0.0
w8TWGA5u6ZA,0.5774630904197693,0.0
DiZqxJF8Y38,0.5896459817886353,0.0
JUTRPiU_q6E,0.6489492058753967,1.0
sClNRANL11I,0.6533642411231995,0.0
MT9-_IPpY2s,0.47079047560691833,0.0
9OCJyRTsBjI,0.6476627588272095,0.0
Uu9ss4vuyKs,0.5163447260856628,0.0
wzqA6uM4xxY,0.6325873732566833,0.0
wa2Fod41L1U,0.3048473000526428,0.0
0WX4BwI5DZU,0.6428835391998291,0.0
6D3i43S-FaM,0.6610481142997742,0.0
FZl6_2Ej4cw,0.6126220226287842,1.0
rtWH2cieEaU,0.580340564250946,0.0
FXNRCf6khfk,0.61255943775177,0.0
j19FZnuHrDU,0.6495978832244873,0.0
or1fNDi1NOA,0.6518291234970093,0.0
DmaFT8RPf-Q,0.6229026913642883,0.0
54EzS8shBVc,0.665656566619873,0.0
-7Kqq1s_jc8,0.6850190758705139,0.0
QbnVQ2y3vlo,0.6478113532066345,0.0
d9b9f2T5j-o,0.6817768216133118,0.0
N18F3yMrwsE,0.6843597888946533,1.0
3PIh9Kj8MVQ,0.6716116070747375,0.0
Rf3-4dHpfLg,0.6270359754562378,0.0
FLL-ktCM0LE,0.6512714624404907,0.0
0TgRQcg-_cI,0.5957927107810974,0.0
SKUMC4dTabY,0.5877284407615662,0.0
fFRNYKCg3is,0.6633153557777405,1.0
oKt_c0LyMOY,0.6773781776428223,0.0
1F5viyQTfa8,0.6765462756156921,0.0
9thLFANVGyY,0.6449370384216309,1.0
0bRbs6xetv0,0.6908010244369507,1.0
M-Q2yPro8B4,0.6165350675582886,1.0
P0eCFEQcQN8,0.6708306074142456,0.0
Uj7RM403Ezk,0.6449019908905029,0.0
xYKVdQxTPwk,0.13940264284610748,0.0
ttFBgMCPxK0,0.6428894400596619,0.0
xow8h1Qp3-c,0.11285519599914551,0.0
fooFjZGVTsk,0.16890373826026917,0.0
BcUe3Mmxx5w,0.16884171962738037,0.0
xrwwBqSrVvo,0.08889972418546677,0.0
g7DaklPy-64,0.28123629093170166,0.0
_i64yBIWKD0,0.17301678657531738,0.0
NNxOS-R_crY,0.514438271522522,0.0
2xzzDSGodxE,0.12610778212547302,0.0
Lo3ufgRZL3I,0.12897953391075134,0.0
ojWZysVRfwI,0.5918618440628052,0.0
0vSZ6JIAl2E,0.11977311223745346,0.0
mjCrPfjvC7k,0.6770020723342896,1.0
EWHGFJ620Ss,0.28123629093170166,0.0
sQHoJ5qemeY,0.7178205847740173,1.0
WuCx_wjYHh4,0.1406577229499817,0.0
eHjAf0W5108,0.20309652388095856,0.0
7whq5gdiYCI,0.28123629093170166,0.0
zghkeVBaf24,0.26716148853302,0.0
fD2QZIX2sTs,0.1151241883635521,0.0
dSCs8-HOG4U,0.48089101910591125,0.0
kh_ITt9_t90,0.16920271515846252,0.0
qOULXLKXB8U,0.1657024770975113,0.0
L3k6Vzb7GRY,0.3102295398712158,0.0
9DY8awV6g6A,0.1680201143026352,0.0
OKvIRnMmGcE,0.6029219627380371,0.0
6rJu4377LBE,0.5763218998908997,0.0
9OeypYUdlhY,0.28123629093170166,0.0
Dg7RtROi5q4,0.5760675072669983,1.0
JV7Srvm73wU,0.16487187147140503,0.0
V0ntxo8dCao,0.16944900155067444,0.0
luzHPN1Xhqo,0.548104465007782,0.0
ooWP6ur-wsE,0.43340373039245605,0.0
3DfNNiqSq9E,0.28123629093170166,0.0
Y31RYhtAqaw,0.10741692781448364,0.0
31Q5UibcrVU,0.19544510543346405,0.0
fuMoOxeqtmI,0.5889633297920227,0.0
Pj2EoU28W0A,0.5860658884048462,0.0
mEcw_9_7OS8,0.09575911611318588,0.0
xn-uBaIjbQI,0.3934227228164673,0.0
jxrQrGl6-8I,0.5221945643424988,0.0
YXalXyz7_I4,0.568666934967041,0.0
c0ydAWT4Xfo,0.28218796849250793,0.0
r4qC5WE1WKs,0.3604099154472351,0.0
7_xTxKh8DEI,0.2954956293106079,0.0
J8BvonmUUgg,0.6493384838104248,0.0
Ep6JI67yXRM,0.4389113485813141,0.0
3YzfCmUnkbQ,0.5955233573913574,0.0
7dksMZCD1c0,0.12495063990354538,0.0
kSraPjJdsD4,0.5175794363021851,0.0
907yQyNXlo8,0.11093001067638397,0.0
1ZdQL8WeU70,0.6797707080841064,1.0
Ag2qca2u3A4,0.19069300591945648,0.0
paiPBrr33X8,0.14677059650421143,0.0
aX0bjYsNxrI,0.22672344744205475,0.0
KWm2UB4RRe8,0.1263277232646942,0.0
ZECpndnR-VA,0.5173314213752747,0.0
mMbpqZoArLM,0.2519046366214752,0.0
epqpUN2U130,0.6354546546936035,0.0
p5-tNBzMC6c,0.6096945405006409,1.0
xwnjptdE5DM,0.15919959545135498,0.0
6AtVBa0Ovzs,0.5338262319564819,0.0
I6aXxKDyPak,0.4995744228363037,0.0
IRF4ZApmrPQ,0.6052046418190002,0.0
fGunQxuR0z0,0.1065489873290062,0.0
-xOsqmfrFWo,0.607194721698761,0.0
9zUKTFAvep4,0.4283365309238434,0.0
Bw58mH1SJGc,0.5426409244537354,0.0
PCrsBpulz9A,0.630881667137146,0.0
aaPmMhMgQsg,0.3103783130645752,0.0
PAbHFSJJs1U,0.2485273778438568,0.0
keF__l0yIio,0.601088285446167,0.0
SFaajknBcvs,0.20281322300434113,0.0
LD8rX8nBgkg,0.37184467911720276,0.0
xlbnaHARozI,0.5640372633934021,0.0
FdrVT4AZk_I,0.23647765815258026,0.0
4GfAlNQzSZY,0.5716084837913513,1.0
J3gUKO_mR4I,0.6147567629814148,0.0
EIchEHPzsGE,0.16169391572475433,0.0
PlYrK9-9nTE,0.6377884149551392,0.0
En24UhtuV2Q,0.5825433731079102,0.0
dHi6_iRs80c,0.4569305181503296,0.0
vO_ySEppyJQ,0.59464430809021,0.0
-lONa6KUBf4,0.5940115451812744,0.0
7WvnMlvQ-IU,0.6079633831977844,0.0
meAGA4VO2Es,0.6507151126861572,0.0
cQ8maBfwZ7Q,0.28123629093170166,0.0
vUI2-hWQqIs,0.28123629093170166,0.0
cWIA0V8Um7s,0.5800784826278687,0.0
UrMPUSh5614,0.25881636142730713,0.0
nwi22TNhrng,0.2096235454082489,0.0
82Zi7ZrHeY8,0.6341440677642822,0.0
PQbrurtZAx8,0.28123629093170166,0.0
U435T8PRsHc,0.13397182524204254,0.0
JeOi-pjorDk,0.28123629093170166,0.0
vEwTNGW5jKk,0.5920295715332031,0.0
tKc_07_J54s,0.08889972418546677,0.0
8KDAxnOikzk,0.1151241883635521,0.0
JW4YLVqdcU4,0.11669019609689713,0.0
ErTk5tXTc5k,0.28123629093170166,0.0
NofYm5JV7MI,0.15080296993255615,0.0
q3qYej4WZvw,0.48311278223991394,0.0
lLcFBQA8D84,0.2812362611293793,0.0
IKm_15szFy0,0.13901090621948242,0.0
xISLjhbmEFo,0.4314226508140564,0.0
K1nmpnw4pLU,0.4652315676212311,0.0
yDgCOy-kTnM,0.6149704456329346,0.0
WGZq7Swry_Y,0.6936026215553284,0.0
pFwetim9dzQ,0.12754666805267334,0.0
eKNYAQI7IFk,0.2812362611293793,0.0
kFJAdYvrSNI,0.26716148853302,0.0
6BMM1BvmO4E,0.10690189898014069,0.0
OeX28E0p66U,0.5907913446426392,1.0
7dc9t_jXvkE,0.1569962352514267,0.0
XDtWgiZDXmw,0.4736272394657135,0.0
O2NvCwS4W3g,0.6780011057853699,0.0
cXU4cfIGFWI,0.5129268169403076,0.0
0NdeFvU1WJw,0.15400806069374084,0.0
kC-gA0ox9Ok,0.5207547545433044,0.0
_lRdzmeBLKg,0.2539806663990021,0.0
4PB6PiqVxpk,0.529339075088501,1.0
BBVi_bqIbU4,0.2539806663990021,0.0
rh1lXhado00,0.13696661591529846,0.0
YYzpgTeNVIc,0.2539806663990021,0.0
xep6bDuz-NQ,0.5581007599830627,0.0
epazy9vg86M,0.3702828288078308,0.0
n_8CeJhFVzA,0.13583116233348846,0.0
KJXxmkMdiEA,0.6695372462272644,0.0
tODU4pYgX_E,0.21466995775699615,0.0
MWwyOhRQ5EE,0.5005897283554077,0.0
Jo8BxX7Be2U,0.3668244481086731,0.0
0ty5wKGzxLQ,0.3734736740589142,0.0
3C0vDv2VnKE,0.18018671870231628,0.0
lSgfJEh6JWw,0.5346574187278748,0.0
yT9WCHC16dU,0.3662392795085907,0.0
szyxk4-QCEQ,0.5253293514251709,1.0
m2ZOV0nplso,0.2539806663990021,0.0
hYr6WNjzkR8,0.11439446359872818,0.0
J7-jo7QTA5g,0.09453710168600082,0.0
QTKLUTQ0tT4,0.14755026996135712,0.0
hnVcUuDL7FI,0.25093182921409607,0.0
nox1AFkFIus,0.5092716217041016,1.0
r6S9EXDGyNU,0.47942429780960083,0.0
7AxUV0LYSFg,0.5703577995300293,0.0
WDjGNrGGvP4,0.46690043807029724,0.0
y8b2-Qdel6A,0.5685031414031982,0.0
GF8y7SbPGXs,0.2483050525188446,0.0
8K-dDaN27sE,0.2539806663990021,0.0
P2vwhOJskx0,0.6026389598846436,0.0
0zgdED9TL6g,0.2539806663990021,0.0
wWgwtCP6oWo,0.32903701066970825,0.0
ZvHIuIIZ3Is,0.5784397721290588,0.0
z1vqAXvVkbc,0.6864152550697327,1.0
QMBx32KALYo,0.5526048541069031,0.0
b9VCBvpfNZg,0.4943637251853943,0.0
slM4vvg3-uc,0.2539806663990021,0.0
tcAy2UmFjnQ,0.2539806663990021,0.0
Vv8Rhtzp6-Y,0.5449885725975037,0.0
KkdCeZI94UM,0.17106546461582184,0.0
L6r9fj3rONU,0.14167340099811554,0.0
3QfSJ4vK3ZE,0.2539806663990021,0.0
5p8h-XE5GZE,0.4403705894947052,0.0
MLvopK4cCic,0.3316217362880707,0.0
l7iSFmFtm7c,0.13063788414001465,0.0
YeEVLVRWN7I,0.36542031168937683,1.0
I-8BBcHkmrs,0.2539806663990021,0.0
hCuM1HwtRP4,0.09186279773712158,0.0
RN0CMrs7uvw,0.581743597984314,1.0
KbFuA6L5GqE,0.5618433356285095,0.0
fHNB-kbO87U,0.18490631878376007,0.0
RIjS6-oigEU,0.49655067920684814,0.0
xgnkV_VqDiA,0.3483087718486786,1.0
pe-DanXi76I,0.1778290569782257,1.0
E9i1o92p1hs,0.47712111473083496,0.0
ZG6WH0j-MJA,0.2539806663990021,0.0
Y-VbMiBQ01Y,0.14707058668136597,0.0
PhVLo56VhuI,0.2395823448896408,0.0
9DuU6FmlOHc,0.15051846206188202,0.0
oo7sxt0G0TQ,0.5822006464004517,0.0
UFjZSIMNEhY,0.35994210839271545,0.0
xIUMtgHL_sw,0.4776565432548523,0.0
rgYvSAB6bsM,0.3437366783618927,0.0
Lge2TCWC2po,0.2908218204975128,0.0
Y6_lfizxbZY,0.4661661684513092,0.0
4HiWCyangL4,0.11714795231819153,0.0
WjZ992f6L30,0.5362551212310791,0.0
KISZ6OuLd6o,0.46437251567840576,1.0
LoGR92Bk76Q,0.12129032611846924,0.0
aloviHM0KMs,0.5129568576812744,0.0
cKspzXlBu3s,0.15061374008655548,0.0
3qeanANTEJs,0.21204888820648193,0.0
ZqCnTMtEeMo,0.18093201518058777,0.0
DX2gMxBXIRc,0.4974644184112549,0.0
ThZlGwStqhw,0.17639628052711487,0.0
FkjMHNUwDrg,0.5399642586708069,0.0
ZLWWuJhYDIo,0.5708497762680054,1.0
W20pMDmd3PI,0.5212308764457703,0.0
XO7uQP8XNfo,0.19757892191410065,0.0
mXZhIRgwQeQ,0.5405640602111816,0.0
buyY2Ta0EiU,0.2008376568555832,0.0
f477bWqsK7k,0.6745383739471436,0.0
l7uFuSKznY8,0.575846254825592,0.0
9fe-5GtbSRg,0.6395119428634644,0.0
BLU8G73Ttw4,0.07208732515573502,0.0
FGUBfHNYIog,0.6082523465156555,1.0
P6ndCQpYUQo,0.6017099022865295,1.0
MbkReMXBhmU,0.47442346811294556,0.0
R-Tq_f5slMs,0.5532858371734619,0.0
c08wpAwi80M,0.1620175838470459,0.0
nArju2nKMiY,0.07497961819171906,0.0
U8eB4bHZLTg,0.16213522851467133,0.0
9kUg723J-eU,0.2539806663990021,0.0
FFFGlRCd1LY,0.2539806663990021,0.0
waFN-zJHF_w,0.6959602236747742,0.0
qOHxU3PRq7Y,0.38107332587242126,0.0
VnghcTdpmTU,0.29546308517456055,0.0
av6efhcRly4,0.23895816504955292,0.0
aULORrcN9wM,0.7326279878616333,0.0
Un_bsC7JSxo,0.3799962103366852,0.0
spksHYb1XpI,0.5018119812011719,0.0
qVgT2khDxl0,0.6325775980949402,0.0
9-VnLdxFZKQ,0.42209872603416443,1.0
iTr9m3I6rng,0.6250811815261841,1.0
j0WeebRy0iY,0.2555672228336334,0.0
sHfjKtdDFM0,0.468448668718338,0.0
bfTsFuyoUNU,0.2539806663990021,0.0
MBL0vezAVf4,0.5425969362258911,1.0
AR642jiyvvE,0.5919062495231628,0.0
K8DGD5EiySU,0.33560317754745483,0.0
QKkLXCcksBE,0.5997594594955444,0.0
VDsZcHisaHg,0.2861933410167694,0.0
y2qGsoGLEUk,0.3758101463317871,0.0
zMNWstWZnAw,0.10780546814203262,0.0
Zd_WOcD3k_M,0.5355162620544434,0.0
TSutMJtd0dM,0.5552049279212952,0.0
c0w7yX9wmWM,0.5498883724212646,0.0
38z07Cg5bF4,0.6084889769554138,0.0
dgPkBW6oxVw,0.3491400480270386,0.0
1LJCJWEU0KQ,0.2430427223443985,0.0
kdnzVHRCdlo,0.40664932131767273,0.0
Vxz9-w0YeAk,0.32276907563209534,0.0
A7Xg_VsLa2k,0.67166668176651,0.0
Dhfw_F_5Nlw,0.39937683939933777,0.0
ijFz4XszuGw,0.3573923707008362,0.0
uTVnB_kZjik,0.42762675881385803,1.0
9WaQ4sIgLlE,0.6275888085365295,0.0
IPhzf-uV6zI,0.7079833149909973,0.0
iRom-jrxN3s,0.28620821237564087,1.0
57lqHEFncSA,0.21722784638404846,0.0
c4hsIHXcLt8,0.4633422791957855,1.0
dxdpjxvfjhs,0.5352712869644165,0.0
TdH0V1jwm5o,0.6562715768814087,0.0
RVdoCr6yEbU,0.4855026602745056,0.0
XdP59VU404Q,0.6289006471633911,0.0
4IPHM5okEws,0.03863122686743736,0.0
3-YQuY4OLdk,0.5884281396865845,0.0
TMvW3HezA1s,0.5509301424026489,0.0
A9uRpamClIA,0.6354354023933411,0.0
c5f2rLN7WIk,0.5969693064689636,0.0
LJ0tXAsQeD0,0.03995286673307419,0.0
SUvFbQSLwS8,0.6539925336837769,1.0
QIn6gwxBv9E,0.6423622965812683,0.0
o6xbsc30LUg,0.2646558880805969,0.0
A4ruitA6ov8,0.6453323364257812,0.0
BKtPN2DnZUg,0.5091021656990051,0.0
j9MCNrxVKs8,0.6281756162643433,0.0
grOx4112iSE,0.6248747706413269,0.0
ugsJQGynz4I,0.6547313332557678,0.0
HKtDdSXPte4,0.6498221755027771,0.0
vQ3pigNGV2I,0.07632677257061005,0.0
u9aVtQqSjZc,0.04453457146883011,0.0
TT_23eaBc4w,0.03907840698957443,0.0
Vb-iKTXZdvI,0.059673964977264404,0.0
wjSlj-R2YjY,0.038826603442430496,0.0
Q3kr4uvXJ_I,0.6919039487838745,1.0
PVXIUsWiB2k,0.6275429129600525,0.0
t23bU6S1D08,0.04004490375518799,0.0
-fDin9O4sjY,0.12158457189798355,0.0
osXzyfWHeOg,0.6493860483169556,0.0
ZT5S3PLYd58,0.03852078691124916,0.0
diDxTMNrhdg,0.5736477971076965,0.0
JvfdAJTChyc,0.5357775092124939,0.0
ZjsEORsO-CQ,0.6405524015426636,0.0
0od8ZDF9Ntg,0.03952022269368172,0.0
XE_RwmjcZNY,0.039872169494628906,0.0
aCOlfP27Rfg,0.24556612968444824,0.0
IVMFNCiM3Rs,0.07821596413850784,0.0
MjFrWpJX1PU,0.04135703295469284,0.0
jDQ8fLZcHDI,0.03904775530099869,0.0
17djsS20gUQ,0.04030165821313858,0.0
yoy7KdXBGmY,0.07821596413850784,0.0
onCla0jYemA,0.6547747850418091,0.0
VUUyLArJwfA,0.07821596413850784,1.0
hHDuXWgy6UE,0.3334425091743469,0.0
IN37bk0AzLc,0.5636727213859558,0.0
HVIV34M-wHw,0.15933406352996826,0.0
PSevinBYfT0,0.6300744414329529,0.0
idNpTUrr3r0,0.6583417654037476,0.0
pGX34Qu9Btk,0.636772632598877,0.0
Xnk3RVf4ZfU,0.06451276689767838,0.0
U9MlARQ63bs,0.07821596413850784,1.0
q1tShLk92bg,0.28576985001564026,0.0
ZrFcBbosogE,0.0469946563243866,0.0
jbfymzxFYpo,0.041324686259031296,0.0
NH6tSnwHZ_c,0.6223390102386475,0.0
9BswkBn8DeQ,0.5649452805519104,0.0
nNRwDBzARA4,0.689575731754303,1.0
kadbSjGJpgk,0.65151047706604,1.0
GGkjXFjL5vA,0.6133441925048828,0.0
aLe0H7zbRro,0.7146613597869873,0.0
CQwmf0yjo9g,0.6430341601371765,0.0
e5CJEC4KsFo,0.682868242263794,0.0
t-yiV1ciBzk,0.6634042859077454,0.0
N2yO6rVO1qY,0.049315933138132095,0.0
K1_T0Kxy3Pk,0.6407512426376343,0.0
KNRtvA81qAs,0.6384095549583435,0.0
mj8dwrxWUBE,0.07821596413850784,0.0
r_aLH-OwJW4,0.6711866855621338,0.0
S4m0RhzphyA,0.5884514451026917,0.0
crT0PJ-XhsA,0.6591209173202515,0.0
6RXaSRXlEgM,0.07821596413850784,0.0
4y-787PoFvg,0.5816475749015808,0.0
nmCF87MmbQc,0.039373528212308884,0.0
krWgX6U7FJI,0.07821596413850784,0.0
OBUYnGUCr-4,0.6097630858421326,0.0
W1bXOSdjzwQ,0.6374347805976868,1.0
v3tB2DtFfLQ,0.61847984790802,0.0
QrcyaSK_C-c,0.04287847504019737,1.0
P66Kfw0vb7Q,0.23970848321914673,0.0
6e3GFUkGzPg,0.6138738989830017,1.0
IbAn1DFjM8Y,0.07821596413850784,0.0
rJFysSesqoA,0.07821596413850784,0.0
F5_x_6nLi90,0.07821596413850784,0.0
PVLQIK9E_7g,0.6300156712532043,0.0
SzmY2zii-t4,0.07821596413850784,0.0
5DwN7_azqVk,0.6494189500808716,0.0
ZoaDXm-gYHQ,0.6686258316040039,0.0
8ro5wWLZqT8,0.6531264185905457,0.0
Vp9OhGj2LnQ,0.6489657759666443,0.0
MoyBWAscouI,0.6201846599578857,0.0
yJB3VjOYkC8,0.6286374926567078,0.0
FAeSTBZT3Dc,0.6401450634002686,0.0
pzzGxaqRKqE,0.03898933529853821,0.0
b6GCP9otK_Y,0.6430764198303223,0.0
gXKVMq0-tmY,0.051863569766283035,0.0
eB1vXsbjT4E,0.6721200346946716,0.0
b7f1BeiYSm4,0.4469243884086609,0.0
PROqe10b7Kc,0.621196985244751,0.0
SMmvzFworFE,0.03998091444373131,0.0
4kDz-VuuQCM,0.6433636546134949,0.0
MCHnJLjMEBc,0.6527907252311707,1.0
VNduKhmcTK8,0.4050862193107605,0.0
nIA-Rp1pTME,0.07821596413850784,0.0
ckulqG-2XrE,0.0970693901181221,0.0
WAG1SbAKWNc,0.6643306612968445,0.0
amHSGtnyZco,0.6872290372848511,0.0
2VsWgu3K9UE,0.6191052794456482,0.0
qRaho7T22E0,0.656060516834259,0.0
WhiNnPRRkwA,0.055321816354990005,0.0
f99vlVFJU5k,0.07821596413850784,0.0
Pzc8WdRtWgo,0.6232150793075562,0.0
QGk-rT0fawY,0.6587344408035278,0.0
hCgT6NzQz88,0.5274476408958435,0.0
MI68Sq_Rwyw,0.07821596413850784,0.0
u4RZgu8ID2I,0.11808346956968307,1.0
URwBZPtkwl8,0.03747904673218727,0.0
MDIzvsoolWw,0.5954562425613403,1.0
lAwn0H_JLtY,0.612230122089386,0.0
9rOtgVuA2AA,0.03868192061781883,0.0
tfFzWg4MTE4,0.6526938676834106,0.0
vYzq85yXHqE,0.045123498886823654,0.0
ieHGeFaDjMk,0.42469552159309387,0.0
1cJPE1EcUfk,0.04042615741491318,0.0
yPv-zdqVItE,0.056877803057432175,0.0
gyfq9aMXgZE,0.03747904673218727,0.0
oomTghT7Gu0,0.039872169494628906,0.0
wopdtDKIvWo,0.6084359884262085,0.0
z2RSOwqTIGY,0.16531504690647125,0.0
BHRwskExvVw,0.642208456993103,0.0
1bfhulw01IU,0.6463921070098877,1.0
d6UlOXiOq-A,0.6058837175369263,0.0
8OtOxthhfuY,0.038703057914972305,0.0
UDjLLmQiuoE,0.04527688026428223,1.0
VDxcb3pg2hE,0.6708973050117493,0.0
5UitcA4AU2U,0.6484601497650146,0.0
vcIMuAIZvPM,0.07068593800067902,0.0
vMFCtUWl_SE,0.4388010501861572,0.0
nZdUHL9PHbE,0.07821594923734665,0.0
nWf7Ai-nYhU,0.6224468350410461,0.0
0VEdu0dLUgE,0.8700774312019348,1.0
hMXP1SdZhY8,0.14096063375473022,0.0
ghmFcD4-c2U,0.26902657747268677,0.0
A604LEq1KL0,0.35510948300361633,0.0
7RS1NwHwnQo,0.19010217487812042,0.0
97F7JPogOoM,0.11455264687538147,0.0
B_ELDblIt2U,0.18837477266788483,0.0
DCYcLHK14OM,0.6016170978546143,0.0
Z4xt7m_eBsg,0.10682607442140579,0.0
OasywcEm8ws,0.5431820154190063,0.0
PjqtBQZsKog,0.2711993157863617,0.0
yrLeW8tVNT8,0.7639111876487732,0.0
TrmXqmSDazI,0.36723649501800537,1.0
