video_id,lstm_oof_proba,label
2qqClX-r-e0,0.6098305583000183,0.0
2xzzDSGodxE,0.06573638319969177,0.0
3-3-5RJxpUc,0.1587141454219818,0.0
3-YQuY4OLdk,0.3449804484844208,0.0
31Q5UibcrVU,0.19496920704841614,0.0
374soyKvNoA,0.598743200302124,0.0
38z07Cg5bF4,0.5113992094993591,0.0
3C0vDv2VnKE,0.19024218618869781,0.0
3DfNNiqSq9E,0.40072473883628845,0.0
3PIh9Kj8MVQ,0.5419498682022095,0.0
3P_WEoJd7TA,0.5210924744606018,0.0
3QfSJ4vK3ZE,0.40072473883628845,0.0
3UneLP3wrZA,0.37288376688957214,0.0
3YzfCmUnkbQ,0.512040913105011,0.0
3edE5IEziio,0.5956594347953796,0.0
3qeanANTEJs,0.22246456146240234,0.0
3rgobrOLWjo,0.5091687440872192,1.0
3urPfk-8l9g,0.5681928396224976,0.0
42MzuDFf6oE,0.5808345675468445,0.0
49QcHrpAy1w,0.4995068311691284,0.0
49tGEbSRw-Y,0.34485089778900146,1.0
4CAdOte2zfA,0.6641754508018494,1.0
4G8MT-z3p38,0.46347272396087646,0.0
4GfAlNQzSZY,0.4612521231174469,1.0
4HiWCyangL4,0.052162449806928635,0.0
4IPHM5okEws,0.04905225709080696,0.0
4K3ik2hdZy4,0.47744622826576233,0.0
4PB6PiqVxpk,0.4957543611526489,1.0
4R0qSGF2D6k,0.6971641182899475,1.0
4SM8neoPbGk,0.2722072899341583,0.0
4V5MyaPTO6Q,0.2902228832244873,0.0
4W8C8SWs-ts,0.04817049577832222,0.0
4ZHV0VPLuC8,0.4960305094718933,0.0
4f7MNmvv5YQ,0.5547752380371094,0.0
4jJFv-rDj_Y,0.5056043863296509,1.0
4kDz-VuuQCM,0.49779120087623596,0.0
4y-787PoFvg,0.3287837505340576,0.0
4z9JCabjhCw,0.5226406455039978,0.0
51iONaGlY4o,0.48624008893966675,0.0
54EzS8shBVc,0.5595899820327759,0.0
57lqHEFncSA,0.24902386963367462,0.0
5DwN7_azqVk,0.509097158908844,0.0
5TTETZfWUHE,0.5811895728111267,1.0
5TssANqdlL8,0.6144784688949585,1.0
5UitcA4AU2U,0.49745166301727295,0.0
5UkBS1sikjc,0.5440680384635925,1.0
5V-AlD3G558,0.48214757442474365,0.0
5V_BMCGKlBM,0.5425789952278137,0.0
5c_8ZEljbsI,0.5070105195045471,0.0
5dS_qiIqeSE,0.40072473883628845,0.0
5p8h-XE5GZE,0.5640683770179749,0.0
5r-JkHx-ry4,0.5118632316589355,0.0
5rIHlDJz49Y,0.48345690965652466,0.0
5w3hJLbL-Ps,0.510951817035675,0.0
6AtVBa0Ovzs,0.4612138271331787,0.0
6BMM1BvmO4E,0.050993338227272034,0.0
6D3i43S-FaM,0.5200279355049133,0.0
6RXaSRXlEgM,0.40072473883628845,0.0
6c_MmKfjSC0,0.5082305669784546,0.0
6e3GFUkGzPg,0.45930376648902893,1.0
6iE2ak1cYnk,0.11317938566207886,0.0
6nvIGyp1ccw,0.527251124382019,0.0
6oKdexMqWo0,0.5412189960479736,0.0
6rJu4377LBE,0.5090484023094177,0.0
6sytFjtlRDw,0.512667179107666,0.0
6znjO6P_hEQ,0.54524165391922,0.0
74emaeQZjHM,0.6400595903396606,0.0
7AxUV0LYSFg,0.5394295454025269,0.0
7HEHu70YFAs,0.49738389253616333,0.0
7KN4FphRgpM,0.5011385083198547,0.0
7OEc5bQcgUQ,0.42579925060272217,0.0
7PCIJryxbyA,0.5732713341712952,1.0
7RS1NwHwnQo,0.40072473883628845,0.0
7WvnMlvQ-IU,0.5156935453414917,0.0
7_xTxKh8DEI,0.30308985710144043,0.0
7dc9t_jXvkE,0.12234204262495041,0.0
7dksMZCD1c0,0.06708299368619919,0.0
7n6BQcIVTNc,0.4456526041030884,0.0
7slJJa3WjhQ,0.6048027276992798,0.0
7whq5gdiYCI,0.40072473883628845,0.0
7ybIZBpQJKg,0.5437448024749756,0.0
8-bal_riBBI,0.26563066244125366,1.0
81Hlea4Mjag,0.5248358249664307,0.0
82Zi7ZrHeY8,0.5229285955429077,0.0
83Xac4TjXQ0,0.49488595128059387,0.0
88yLSsQ7bbA,0.05750524252653122,0.0
8HJX_jTlhIA,0.5385308861732483,0.0
8K-dDaN27sE,0.40072473883628845,0.0
8KDAxnOikzk,0.05771394819021225,0.0
8M7-QcI01yY,0.5921377539634705,0.0
8OtOxthhfuY,0.045215800404548645,0.0
8Qe6iCcewaw,0.534104585647583,0.0
8XXmaCKLFgM,0.641069769859314,0.0
8_bRLTvYfs8,0.4949880540370941,0.0
8d6tzhXNSuM,0.5373796224594116,0.0
8n6BPAQAyoo,0.08382023870944977,0.0
8nFHkx-iCGI,0.4246993064880371,0.0
8ncCIZxhfkg,0.46237361431121826,0.0
8pARtSBNQp4,0.49431636929512024,0.0
8ro5wWLZqT8,0.4578099846839905,0.0
9-VnLdxFZKQ,0.44636252522468567,1.0
907yQyNXlo8,0.09406835585832596,0.0
94Ilm93W5Hw,0.5766348242759705,0.0
97F7JPogOoM,0.06512711197137833,0.0
9BswkBn8DeQ,0.21210438013076782,0.0
9DY8awV6g6A,0.13816788792610168,0.0
9DuU6FmlOHc,0.11465578526258469,0.0
9IOvW_1qNvU,0.5274072885513306,0.0
9MS5bK_kuqw,0.5508411526679993,0.0
9OCJyRTsBjI,0.5268532037734985,0.0
9OeypYUdlhY,0.40072473883628845,0.0
9UZJ9dRE72I,0.5407663583755493,0.0
9WaQ4sIgLlE,0.5255756974220276,0.0
9WdwS3UPg_I,0.299002081155777,0.0
9cIPYhR6gYE,0.588762104511261,0.0
9fe-5GtbSRg,0.5667387843132019,0.0
9kUg723J-eU,0.40072473883628845,0.0
9rOtgVuA2AA,0.050617918372154236,0.0
9t00xGZYWB0,0.47355055809020996,0.0
9thLFANVGyY,0.646807074546814,1.0
9vGlvB6pqMQ,0.39589762687683105,0.0
9y5YkbsVuRQ,0.5486980080604553,0.0
9zUKTFAvep4,0.4462837278842926,0.0
A4ruitA6ov8,0.4850520193576813,0.0
A604LEq1KL0,0.3605636954307556,0.0
A7Xg_VsLa2k,0.5438196659088135,0.0
A9uRpamClIA,0.5068742632865906,0.0
AEhf8RHpWqQ,0.488818883895874,0.0
AO_1hzQegps,0.6186259984970093,0.0
APKXWwR9S_E,0.6209635734558105,0.0
AR642jiyvvE,0.5212666988372803,0.0
ASyWF1yB40Q,0.48635491728782654,1.0
AXlUFEgmrDg,0.5013266801834106,0.0
Ag2qca2u3A4,0.20226766169071198,0.0
Ah_f_Z_DbDo,0.5076935291290283,0.0
AsXszq5Yx5c,0.500241756439209,0.0
AzUPmI83KqM,0.59686678647995,0.0
BBVi_bqIbU4,0.40072473883628845,0.0
BHRwskExvVw,0.437136709690094,0.0
BKtPN2DnZUg,0.10988357663154602,0.0
BLU8G73Ttw4,0.05694284662604332,0.0
BZPmGaBryVg,0.5711709856987,0.0
B_ELDblIt2U,0.12303660064935684,0.0
BcUe3Mmxx5w,0.14203296601772308,0.0
Bw58mH1SJGc,0.45073381066322327,0.0
BxbC57E0pGg,0.5771124362945557,0.0
C1NOmoCPOko,0.4678264856338501,0.0
C1_NeNyArXs,0.545673131942749,0.0
C4CNR3nWjMw,0.4938371479511261,0.0
C5-bM6LSK9M,0.6004695296287537,0.0
C6iYsWMsLqQ,0.3020886480808258,0.0
CDdawKPnx1w,0.5585448741912842,0.0
CFcCLdT7b4c,0.5416653752326965,0.0
CHnSvoCcogQ,0.5587912797927856,0.0
CQwmf0yjo9g,0.5538997650146484,0.0
CSiW4GPiuLs,0.5623408555984497,0.0
CZwjx-UR0fo,0.5819361805915833,0.0
Cczfog3Valw,0.5465213656425476,0.0
CgY3qinWqs4,0.2505030930042267,0.0
ChygLe50z08,0.5862937569618225,0.0
CnTUFLgiWZ8,0.4908580482006073,0.0
CuWdvnG1xZA,0.5684619545936584,1.0
CurTULlOZZ4,0.5668194890022278,0.0
CwHc4zG3X_U,0.14823651313781738,0.0
D9kBAKObGDk,0.3379964530467987,0.0
DCYcLHK14OM,0.5896395444869995,0.0
DN5JFr9vSBQ,0.5696263313293457,0.0
DX2gMxBXIRc,0.5905896425247192,0.0
DZ0E1ADQHuo,0.573061466217041,0.0
DZxrSz2FLwE,0.5450616478919983,0.0
DbgGRxfniaA,0.5191165804862976,0.0
Dfk0CE_EIwk,0.5623629093170166,0.0
Dg7RtROi5q4,0.5968535542488098,1.0
Dhfw_F_5Nlw,0.5249764919281006,0.0
DiZqxJF8Y38,0.6056006550788879,0.0
DiebqsFo4SU,0.587275505065918,0.0
DmaFT8RPf-Q,0.5565975904464722,0.0
DnQw5M---uw,0.585558295249939,0.0
DqU8vB8m-9E,0.5156978368759155,0.0
E08j7emJwdA,0.5833476781845093,0.0
E9i1o92p1hs,0.5865703225135803,0.0
EIchEHPzsGE,0.19727776944637299,0.0
EWHGFJ620Ss,0.5156978368759155,0.0
EjlSi251EE4,0.18809598684310913,0.0
EkPJgZOJSc8,0.5598565936088562,0.0
Em7z-ENltTs,0.5622671246528625,0.0
En24UhtuV2Q,0.5614061951637268,0.0
Ep6JI67yXRM,0.5636937618255615,0.0
ErTk5tXTc5k,0.5156978368759155,0.0
EvOIlu9aWao,0.53214031457901,0.0
F5_x_6nLi90,0.5156978368759155,0.0
FAe8JMScnoY,0.5771932601928711,0.0
FAeSTBZT3Dc,0.587425708770752,0.0
FCWqA_uGVwY,0.5731536746025085,0.0
FEw16BCghuI,0.6004682183265686,0.0
FFFGlRCd1LY,0.5156978368759155,0.0
FGUBfHNYIog,0.576199471950531,1.0
FKGWgwO0Odo,0.4040437638759613,0.0
FLL-ktCM0LE,0.5482141971588135,0.0
FO8-wfKt5r8,0.5098692178726196,1.0
FUwp-U1Si1A,0.6145538687705994,1.0
FXNRCf6khfk,0.5775675773620605,0.0
FZl6_2Ej4cw,0.573672890663147,1.0
FdrVT4AZk_I,0.468062162399292,0.0
FeFcdF6QClQ,0.007914952002465725,0.0
FkjMHNUwDrg,0.5674074292182922,0.0
Fxq9qS1rlZg,0.5592117309570312,0.0
Fy1wtMPMTdU,0.6478634476661682,1.0
G6r0q_QCMQo,0.2962058484554291,0.0
G9C3UqpdNks,0.5570797920227051,1.0
GF8y7SbPGXs,0.5066382884979248,0.0
GGZRFZXqPns,0.5765900015830994,0.0
GGkjXFjL5vA,0.5942659974098206,0.0
GHyKPzItfaU,0.5787853002548218,0.0
GPUtISW5Utg,0.010121899656951427,0.0
GScthZsWKOY,0.5521649122238159,0.0
GVDrXrO-ldc,0.606116771697998,0.0
GWQERPvWSpM,0.5392191410064697,0.0
Gb1FAX4s0OM,0.519260048866272,0.0
H1eeRcJrEuE,0.5694862604141235,0.0
H4K3UT5EhfI,0.5443603992462158,1.0
H8DB47ldA5s,0.4469459652900696,0.0
HAvkKUn0RB0,0.4938233494758606,0.0
HB7kHFL3fL8,0.5327705144882202,0.0
HGy6tofnYhY,0.5752395987510681,0.0
HKAws9bN1Ds,0.545793354511261,0.0
HKtDdSXPte4,0.5873944163322449,0.0
HQnDyhjTNDE,0.3270720839500427,0.0
HRXRUhKKyRo,0.5918909907341003,0.0
HVIV34M-wHw,0.5695825815200806,0.0
HgU_NNffiEU,0.6680108904838562,1.0
HisWQVg5WC4,0.5807788968086243,0.0
HquYLbcp8c4,0.4931112229824066,0.0
Hs6CU5OZB_4,0.6072920560836792,0.0
I--tI6Js6Qo,0.5094236135482788,0.0
I-8BBcHkmrs,0.5156978368759155,0.0
I6aXxKDyPak,0.5856032967567444,0.0
I9LwnLJ9-q0,0.6132141947746277,1.0
IDRo3zdU_Gs,0.5687481760978699,0.0
IIcCn10A7B0,0.5603635311126709,1.0
IKm_15szFy0,0.06430146098136902,0.0
IN37bk0AzLc,0.4093056917190552,0.0
IPhzf-uV6zI,0.5948304533958435,0.0
IRF4ZApmrPQ,0.5790764689445496,0.0
IVIxQc-32EA,0.6092332005500793,0.0
IVMFNCiM3Rs,0.5156978368759155,0.0
IVrqkM-hzpQ,0.03658253327012062,0.0
IW9kLimm1Qc,0.46640658378601074,0.0
IbAn1DFjM8Y,0.5156978368759155,0.0
IvSXUJJNBdg,0.6128052473068237,1.0
J04rBbtJUNE,0.3936096429824829,0.0
J3gUKO_mR4I,0.5889754891395569,0.0
J7-jo7QTA5g,0.11355088651180267,0.0
J8BvonmUUgg,0.5868816375732422,0.0
JBRzy8w3t2g,0.5676371455192566,0.0
JUTRPiU_q6E,0.5648325085639954,1.0
JV7Srvm73wU,0.3062818944454193,0.0
JW4YLVqdcU4,0.018439795821905136,0.0
Je-I-lxv_Uo,0.5156978368759155,0.0
JeOi-pjorDk,0.5156978368759155,0.0
JiWVBbF_sPY,0.41437476873397827,1.0
JmaI7OUFE9Y,0.5611728429794312,0.0
Jo8BxX7Be2U,0.5331823229789734,0.0
JsXfCZr0Wco,0.5453409552574158,0.0
Ju__wQyLzkg,0.5645250678062439,0.0
JvfdAJTChyc,0.4700393080711365,0.0
JyUJnaOqFq4,0.36547529697418213,0.0
K1_T0Kxy3Pk,0.5906007885932922,0.0
K1nmpnw4pLU,0.5799133777618408,0.0
K4eowxFuI10,0.5680602192878723,0.0
K8DGD5EiySU,0.36066433787345886,0.0
KGo404gVL10,0.5010902881622314,0.0
KIGw7DTN9Ho,0.5450852513313293,1.0
KISZ6OuLd6o,0.609722375869751,1.0
KJXxmkMdiEA,0.5991370677947998,0.0
KNRtvA81qAs,0.588148832321167,0.0
KOJsZF-6N8w,0.45711106061935425,0.0
KUr1JxVyz2o,0.2773389220237732,1.0
KWm2UB4RRe8,0.03980286046862602,0.0
KawSdYNTMfA,0.11194989085197449,0.0
KbFuA6L5GqE,0.5862988233566284,0.0
Kei-YzEkSyg,0.5653856992721558,0.0
KgYDX71Jm-o,0.3542480766773224,0.0
Kjzh2fcRkZg,0.5798171162605286,0.0
KkdCeZI94UM,0.28808578848838806,0.0
KoS3RiOQJog,0.533745527267456,0.0
Ks2QGY0FZTI,0.5697972178459167,0.0
L0P5MLB1Hmk,0.6025658845901489,0.0
L3k6Vzb7GRY,0.5302912592887878,0.0
L6r9fj3rONU,0.11581356078386307,0.0
L7jB5OdVuGE,0.5625076293945312,0.0
LCF0Rks3sCM,0.5597723722457886,0.0
LD8rX8nBgkg,0.5640088319778442,0.0
LJ0tXAsQeD0,0.02717020735144615,0.0
LJk0eIqocuY,0.639991283416748,0.0
LdWEky6nOg4,0.5451526641845703,1.0
Lge2TCWC2po,0.4632011353969574,0.0
LhCvGWiDV6M,0.5747766494750977,0.0
Lo3ufgRZL3I,0.04809582233428955,0.0
Lo59Eg8HrVg,0.5511050224304199,0.0
LoGR92Bk76Q,0.009728480130434036,0.0
LrsizkQV7QQ,0.5656138062477112,0.0
Ltw51upVqPk,0.6038119792938232,0.0
M-Q2yPro8B4,0.5729312896728516,1.0
M5PCJGLfIxU,0.4367779493331909,0.0
M68QsssEb8c,0.5664697289466858,0.0
MBL0vezAVf4,0.5760200619697571,1.0
MCHnJLjMEBc,0.5849564671516418,1.0
MDIzvsoolWw,0.5483240485191345,1.0
MI68Sq_Rwyw,0.5156978368759155,0.0
MLvopK4cCic,0.5060028433799744,0.0
MPGEdnZE0D4,0.5458155274391174,1.0
MSdqR-v1A3g,0.5697126388549805,0.0
MT9-_IPpY2s,0.5038594603538513,0.0
MWwyOhRQ5EE,0.5786125063896179,0.0
MarozfLLyNQ,0.5655343532562256,0.0
MbkReMXBhmU,0.6384581923484802,0.0
MjFrWpJX1PU,0.14800256490707397,0.0
MoyBWAscouI,0.489772230386734,0.0
N18F3yMrwsE,0.5674835443496704,1.0
N2-j0acTs0k,0.5446678400039673,1.0
N2yO6rVO1qY,0.3573979139328003,0.0
N5KBdAm7Es0,0.5819262862205505,0.0
NH6tSnwHZ_c,0.5895686745643616,0.0
NNxOS-R_crY,0.5846846699714661,0.0
NU_n6Ekmvsk,0.560931921005249,0.0
NXt0pD9aYDk,0.5909265875816345,0.0
NgxO7m4TcWo,0.5451660752296448,0.0
NnEqdeeh6sg,0.5873715877532959,0.0
NofYm5JV7MI,0.1937848925590515,0.0
Nvl54SW1i9g,0.5823209881782532,0.0
NwM7CAiIiRY,0.24774537980556488,0.0
NyrWJSSMMHE,0.5619022250175476,0.0
O2NvCwS4W3g,0.6107831597328186,0.0
O625Ti-GpLg,0.5308273434638977,0.0
O8ByDOFTrJo,0.5777232646942139,1.0
O9a9La9VUKI,0.5658465027809143,1.0
OBUYnGUCr-4,0.5506652593612671,0.0
OC99zMNVNqg,0.5743614435195923,0.0
OKvIRnMmGcE,0.5849065184593201,0.0
OS1t0iYwqOI,0.5610939264297485,0.0
O_iOFpRl_AU,0.5871214270591736,0.0
OasywcEm8ws,0.5933157801628113,0.0
OcUewUGjagQ,0.595350444316864,0.0
OeX28E0p66U,0.5869091749191284,1.0
OfEZzam_C0U,0.5840254426002502,0.0
P0eCFEQcQN8,0.5643441081047058,0.0
P2vwhOJskx0,0.5851863026618958,0.0
P66Kfw0vb7Q,0.3418258726596832,0.0
P6ndCQpYUQo,0.5933589339256287,1.0
PAbHFSJJs1U,0.4293503165245056,0.0
PCrsBpulz9A,0.6078693270683289,0.0
PQbrurtZAx8,0.5156978368759155,0.0
PQl6LS5CiDo,0.5798041224479675,1.0
PROqe10b7Kc,0.5004338622093201,0.0
PSevinBYfT0,0.5707676410675049,0.0
PVLQIK9E_7g,0.4868457317352295,0.0
PVXIUsWiB2k,0.4739716351032257,0.0
PcFkUIJWUfI,0.5814641714096069,1.0
PhVLo56VhuI,0.4108549654483795,0.0
Pj2EoU28W0A,0.5593552589416504,0.0
PjqtBQZsKog,0.2141193300485611,0.0
PkEPZmC84QY,0.5620495676994324,0.0
PlYrK9-9nTE,0.5929819941520691,0.0
PvOoGgwf3YU,0.5845077037811279,0.0
Pzc8WdRtWgo,0.49612554907798767,0.0
Q-4OEtuauaU,0.6012244820594788,0.0
Q-U2c9km9nM,0.5968679785728455,1.0
Q3FAQkOyvYE,0.5985876321792603,0.0
Q3kr4uvXJ_I,0.6085206270217896,1.0
Q7-ZoMK9j28,0.0050811260007321835,0.0
QGk-rT0fawY,0.598592221736908,0.0
QIAEGR9TxBY,0.5602039694786072,0.0
QIn6gwxBv9E,0.48378950357437134,0.0
QKkLXCcksBE,0.6113492846488953,0.0
QMAtlOWQIhg,0.5880480408668518,0.0
QMBx32KALYo,0.6028336882591248,0.0
QODPDV9GaaE,0.5952945351600647,0.0
QTKLUTQ0tT4,0.005338488612323999,0.0
QWqEGxxKvhM,0.5450772047042847,0.0
Q_H6TqvBSZ4,0.5819335579872131,0.0
QbnVQ2y3vlo,0.5918357968330383,0.0
QeX11aDX9c4,0.5878713726997375,0.0
Qn9YpHorSLs,0.5707266330718994,0.0
QnXsk_OZk6w,0.5972751975059509,0.0
QqxxNNHUblU,0.540023922920227,1.0
QrcyaSK_C-c,0.00533062731847167,1.0
R-Tq_f5slMs,0.5756792426109314,0.0
R6ehbI8Eba8,0.6048670411109924,0.0
RIjS6-oigEU,0.5109319686889648,0.0
RKZQlKb--Dk,0.442445307970047,0.0
RN0CMrs7uvw,0.591168224811554,1.0
RVdoCr6yEbU,0.006711446680128574,0.0
RXAur9vn-sg,0.2725543975830078,0.0
Rf3-4dHpfLg,0.5919073820114136,0.0
RjDMGG9CTYo,0.3716920018196106,0.0
Rty7fud4sk0,0.586795449256897,0.0
RuqX0bhu4wM,0.14584514498710632,0.0
S3NjRqm6GR0,0.4751374125480652,0.0
S4EqSuJHa1Y,0.596992015838623,0.0
S4m0RhzphyA,0.503959059715271,0.0
S6m1Lo3sYxQ,0.4798157811164856,0.0
S6pkdiqrubE,0.5120664834976196,0.0
SFaajknBcvs,0.007063898723572493,0.0
SFz7R6JAUqA,0.5501990914344788,0.0
SIrx0qoRO9k,0.5101834535598755,1.0
SKUMC4dTabY,0.5580152273178101,0.0
SMkdKkanWys,0.5925838351249695,0.0
SMmvzFworFE,0.005152559373527765,0.0
SS4h_Fo2T5M,0.5899344086647034,0.0
SSxDyyAwFU4,0.5291159749031067,0.0
SUvFbQSLwS8,0.5890042781829834,1.0
SYesJseuZ_I,0.5794128179550171,0.0
SkCdTQwIgTI,0.5690040588378906,0.0
Sn278kURcXs,0.5431795716285706,1.0
Sn9hk3bOShw,0.5523985028266907,0.0
SzmY2zii-t4,0.01074508298188448,0.0
T0d2NMi1Ygc,0.47419750690460205,0.0
T1u08DgriqE,0.5841677784919739,0.0
T6gYAQwYG4U,0.0050833686254918575,0.0
TAFdQsyz2KM,0.5980704426765442,1.0
TMvW3HezA1s,0.0070076133124530315,0.0
TSutMJtd0dM,0.5318977236747742,0.0
TT_23eaBc4w,0.005098586902022362,0.0
TYLiXa7E3Fg,0.09898170828819275,0.0
T_-0khPl9qo,0.47263428568840027,0.0
TdH0V1jwm5o,0.6004807353019714,0.0
Tgc0H1FxTCs,0.562623143196106,0.0
ThYt7cskMtw,0.005456813145428896,0.0
ThZlGwStqhw,0.005702094174921513,0.0
TjPzJjVcJ2U,0.5929619669914246,0.0
TrmXqmSDazI,0.40031343698501587,1.0
U1K7-qsZ95I,0.5787374377250671,1.0
U3zc2KayuDU,0.6280691027641296,1.0
U435T8PRsHc,0.14590680599212646,0.0
U8eB4bHZLTg,0.005891029257327318,0.0
U9MlARQ63bs,0.01074508298188448,1.0
UBO_sKnS3Xg,0.30086275935173035,0.0
UCXs-aRJpJU,0.005129227880388498,0.0
UDjLLmQiuoE,0.005563386715948582,1.0
UFjZSIMNEhY,0.4571034908294678,0.0
UJMDVrYaSw8,0.5981195569038391,1.0
UQ1dEORbsTo,0.61078280210495,0.0
URwBZPtkwl8,0.004976524040102959,0.0
USW18cDj3QU,0.5618154406547546,1.0
UWe0VgOgc3w,0.005123490933328867,0.0
UX1vaBBd-qU,0.005452490411698818,0.0
UXw9Z4pkJzQ,0.5981931686401367,0.0
Ug50OTtQdlA,0.005735584534704685,1.0
Uj7RM403Ezk,0.5820369720458984,0.0
Un_bsC7JSxo,0.04160778596997261,0.0
UrMPUSh5614,0.3950765132904053,0.0
UsQinl_mIpY,0.5837357044219971,0.0
Uu9ss4vuyKs,0.5147880911827087,0.0
UveSr0RM8Rk,0.4319928288459778,0.0
V0ntxo8dCao,0.005802372470498085,0.0
V4WUgZPzWbU,0.4759710431098938,0.0
VC4Fl0XobnU,0.5953075289726257,0.0
VD6QdV6RmQw,0.5629022717475891,0.0
VDsZcHisaHg,0.4815574884414673,0.0
VDxcb3pg2hE,0.6161489486694336,0.0
VNduKhmcTK8,0.48954567313194275,0.0
VSUDTu3gcvs,0.5906025171279907,0.0
VUUyLArJwfA,0.01074508298188448,1.0
Vb-iKTXZdvI,0.0074712615460157394,0.0
VnghcTdpmTU,0.3812735974788666,0.0
VoPo75RXA-U,0.007061604876071215,0.0
Vp9OhGj2LnQ,0.6219214200973511,0.0
VsLUFG5Qgno,0.005146156996488571,0.0
Vv8Rhtzp6-Y,0.5224795937538147,0.0
Vxz9-w0YeAk,0.4338872730731964,0.0
W09DxeDO7Vk,0.5878433585166931,0.0
W1bXOSdjzwQ,0.6117764115333557,1.0
W20pMDmd3PI,0.5962888598442078,0.0
WAG1SbAKWNc,0.5880480408668518,0.0
WB3Jar0dPU0,0.5888625979423523,0.0
WDjGNrGGvP4,0.5784319043159485,0.0
WGMR-IvFWlM,0.5558944940567017,0.0
WGZq7Swry_Y,0.6113860607147217,0.0
WMe9aeqwh1c,0.6254408359527588,1.0
WPUNH_C72Go,0.5757948756217957,0.0
WRY9LzTy8JE,0.5900706052780151,0.0
WT6ZbhfX93M,0.5940635204315186,1.0
WXRspakLYdQ,0.45655226707458496,0.0
WfW2Uqgm3oY,0.5915364623069763,0.0
WhiNnPRRkwA,0.006863556802272797,0.0
WjZ992f6L30,0.5865038633346558,0.0
Wl13DjQm9J4,0.5603777170181274,0.0
Wu1aG8BeMWs,0.43315979838371277,0.0
WuCx_wjYHh4,0.005421733949333429,0.0
XBJW0XyXFVM,0.5540989637374878,0.0
XDtWgiZDXmw,0.5795817375183105,0.0
XE_RwmjcZNY,0.005173068027943373,0.0
XO7uQP8XNfo,0.38415291905403137,0.0
XT3SaI1wWJQ,0.29421278834342957,0.0
XWniyD7z0EE,0.5559892654418945,0.0
XdP59VU404Q,0.4229387938976288,0.0
Xdhh3DZoKpI,0.5816625356674194,0.0
Xj5jNjTXb-o,0.006426495034247637,0.0
Xl9BAJHhKYg,0.6114299297332764,0.0
XnYimi9labE,0.5615062713623047,0.0
Xnk3RVf4ZfU,0.008169111795723438,0.0
XnvKmmrliYg,0.6076527833938599,0.0
XqzthDoTxoo,0.5664353370666504,0.0
XsjITyWTcmE,0.11173342913389206,0.0
Y-VbMiBQ01Y,0.005520456470549107,0.0
Y31RYhtAqaw,0.005094513297080994,0.0
